"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Comp_1_08-Aug-24_10235","B9_Comp_2_08-Aug-24_10236","B9_Comp_3_08-Aug-24_10237","B9_Comp_4_08-Aug-24_10238","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Comp_1_10-Aug-24_10378","B9_Comp_2_10-Aug-24_10379","B9_Comp_3_10-Aug-24_10380","B9_Comp_4_10-Aug-24_10381","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Comp_1_11-Aug-24_10517","B9_Comp_2_12-Aug-24_10522","B9_Comp_3_12-Aug-24_10523","B9_Comp_4_12-Aug-24_10524","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
1924,514.19,1005.23512,284.59384,,,,ION=[M+H]+,,,6231.81,3071.72,3079.13,3171.62,3117.86,3235.40,3247.11,3013.80,2554.99,3090.56,3041.68,3410.09,3441.59,3223.41,3524.00,2517.06,3052.73,3371.22,2680.73,3295.44,2901.86,3111.67,3649.40,2692.24,3057.01,2864.89,2935.12,3797.02,3113.69,3181.30,2985.91,3571.14,6231.81,2277.57,2484.16,3452.07,2479.88,2778.65,2856.82,3593.42,2952.74,2824.54,2803.56,3322.12,2637.76,2781.90,3194.12,3057.00,3232.12,3499.75,2827.57,3244.40,2736.84,2919.87,3416.45,2927.20,3166.30,3501.40,2946.11,2940.26,3535.16,3110.53,2893.43,2995.58,4055.31,2967.42,3370.13,3363.50,3412.01,3483.90,3104.36,3130.37,2920.22,3420.35,2998.59,2614.62,0.00,3054.01
1925,514.35,406.30577,205.89226,,,,ION=[M+H]+,,,14711.07,1131.57,0.00,7074.93,4325.51,0.00,1613.24,0.00,0.00,1646.15,1580.31,0.00,0.00,0.00,0.00,0.00,2484.79,8353.31,7727.79,10308.98,0.00,0.00,7392.95,4926.99,4874.51,1788.89,1397.32,1924.89,1427.31,1940.53,0.00,2450.54,0.00,0.00,2221.73,2162.90,0.00,0.00,0.00,0.00,2127.30,10743.73,11574.23,12868.46,1679.18,1860.34,0.00,5770.93,8050.26,2746.30,1548.56,2109.31,2619.67,0.00,0.00,1826.85,0.00,2281.91,1703.50,1881.03,0.00,0.00,0.00,0.00,2579.32,14711.07,0.00,1420.19,1693.11,0.00,1282.56,10278.69,7468.89,0.00,1624.92,0.00,0.00,0.00
1926,514.42,909.23019,273.69363,,,,ION=[M+H]+,,,4056.40,2569.76,2548.05,2030.00,2457.09,2893.92,2921.46,3589.75,2919.00,3161.60,2717.54,3384.06,0.00,2840.18,3015.96,3153.02,0.00,2000.08,1946.00,1926.17,3626.24,2342.50,1901.23,2566.37,1958.68,2978.03,2495.73,0.00,0.00,0.00,0.00,0.00,1989.80,2934.70,3525.04,3008.91,2858.57,3254.25,2838.44,3000.99,3718.69,2831.95,2550.36,0.00,2592.11,2846.20,2410.04,2795.57,2780.82,2928.08,3053.14,3001.50,3390.23,3123.14,3048.59,0.00,3304.91,3151.30,3160.40,3115.85,0.00,2965.67,3338.59,3310.98,3137.33,3056.58,0.00,3192.84,3181.03,3339.63,3473.54,3070.54,0.00,4056.40,2766.84,3083.18,2904.19,3074.36
1927,514.49,737.53984,284.34564,,,,ION=[M+H]+,,,2157.85,0.00,0.00,1319.54,1010.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1893.22,1395.20,1728.11,0.00,0.00,1857.16,0.00,2152.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1905.26,1720.04,1728.19,0.00,0.00,1935.44,2106.39,2157.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1880.42,1921.60,1662.40,0.00,0.00,0.00,0.00,1920.65,0.00,0.00,0.00,0.00,0.00
1928,514.55,426.33213,214.06502,,,,ION=[M+H]+,,,5170.90,3523.91,3165.45,3103.61,3667.61,3528.27,3466.12,3443.87,2975.04,2996.95,3562.85,4139.94,3450.27,3143.49,3890.55,3087.15,3111.73,3279.60,2615.31,2808.31,4039.46,3772.01,3572.98,3398.14,3307.07,2927.12,3038.11,4585.89,4196.51,4338.37,3910.05,4524.06,3589.78,2825.90,2693.68,2848.43,3048.61,2873.78,2916.88,2416.84,3083.03,2988.46,2805.88,3022.66,2831.80,5170.90,3106.29,3494.28,2970.97,3388.26,3401.26,3922.18,3959.47,3620.32,3407.47,3235.46,3517.02,3253.66,3641.79,3708.87,2815.13,3573.01,3552.05,3217.62,3708.41,3259.76,3172.16,3388.07,3682.82,4485.79,3633.90,3402.35,3696.64,3157.88,3385.47,3244.07,3489.13,3907.20
1929,515.23,609.17677,229.7371,,,,ION=[M+H]+,,,6740.98,1300.66,1491.86,2297.80,2963.86,0.00,0.00,0.00,0.00,0.00,0.00,4781.71,0.00,0.00,5333.38,6740.98,0.00,3718.34,0.00,0.00,0.00,4346.10,3290.84,3642.68,3469.86,5424.28,0.00,0.00,0.00,0.00,0.00,0.00,3093.59,4910.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3331.37,3398.77,3658.16,5399.23,4823.84,0.00,0.00,3834.54,0.00,0.00,0.00,5073.39,0.00,0.00,4551.90,0.00,0.00,0.00,4865.14,5827.99,0.00,0.00,0.00,6271.83,3593.19,0.00,3601.96,5743.08,5047.49,0.00,3664.51,3446.43,0.00,0.00,0.00,4281.83,0.00
1930,515.68,763.18881,256.3374,,,,ION=[M+H]+,,,3471.62,2014.97,2411.39,1256.31,1697.69,2707.61,2407.50,1999.59,2081.80,2336.25,2132.78,2146.52,2640.20,1975.91,2153.56,2016.27,1931.20,1825.61,2043.25,1766.70,2020.65,2090.15,1925.36,1846.70,2043.86,2151.62,2185.99,2084.03,1833.97,2018.62,2377.70,2069.27,0.00,2297.71,3047.66,2964.57,2371.58,2568.78,2508.45,2447.13,3170.86,0.00,0.00,0.00,2110.30,0.00,1819.06,0.00,1979.47,2521.54,2318.57,2706.43,1953.41,2267.84,2330.88,2119.18,2442.03,2077.87,2175.88,2144.47,2197.70,2207.83,2377.68,3471.62,2183.11,0.00,0.00,2155.00,2164.39,2384.06,2267.27,2044.31,1972.02,0.00,0.00,0.00,2183.85,2173.54
1931,515.71,759.19317,253.32187,,,,ION=[M+H]+,,,16242.64,10314.50,12508.55,8980.13,5356.96,16242.64,12875.85,14806.58,11922.33,11669.02,11005.62,10681.14,12215.72,11922.81,12034.41,14099.16,12543.83,11272.39,10374.65,10931.22,11932.22,11740.95,10720.86,10058.40,11088.56,12881.98,12101.01,11411.82,11296.88,12116.46,11791.99,10998.26,8474.29,9756.52,12677.75,12033.84,12569.39,11893.36,13024.83,11863.14,13084.91,8513.20,8437.24,10287.01,11658.47,0.00,8967.67,0.00,0.00,12209.30,11613.40,0.00,9390.38,12574.81,13833.18,0.00,12860.09,12039.59,0.00,0.00,12767.65,12131.99,13133.28,12446.84,12901.01,0.00,9416.08,0.00,0.00,0.00,11707.13,0.00,0.00,10711.95,12039.62,12034.43,11945.94,12049.14
1932,515.80,440.32737,226.7625,,,,ION=[M+H]+,,,6362.93,1734.96,0.00,2735.68,3735.23,0.00,0.00,2282.99,1737.87,2683.16,2216.36,1942.80,0.00,0.00,0.00,0.00,1821.18,6362.93,3567.79,0.00,1913.96,1352.70,5905.55,6055.44,6073.31,2602.42,0.00,2350.89,2545.30,2059.53,1537.02,2357.76,0.00,0.00,0.00,1961.12,0.00,0.00,0.00,0.00,1489.11,6300.77,2494.24,0.00,2787.83,1121.07,3867.82,4093.11,5521.40,2838.54,1636.27,2779.44,2267.98,1782.27,2566.94,1994.89,2130.09,1983.63,2016.15,2424.55,0.00,0.00,0.00,0.00,1625.66,6170.76,2995.78,0.00,2307.26,1728.07,1745.97,3726.50,3631.77,0.00,1943.97,2528.47,0.00,2013.91
1933,516.00,484.33718,222.92126,,,,ION=[M+H]+,,,1850.29,1204.68,941.30,600.71,359.14,1629.55,1084.96,1148.19,0.00,1732.24,1513.79,1065.70,0.00,0.00,1102.24,0.00,1120.20,0.00,0.00,1162.24,1239.09,0.00,928.57,0.00,995.58,1199.09,1175.92,1360.00,1532.58,1389.76,1644.39,1554.80,1615.03,1510.98,999.78,1218.85,1485.53,851.13,1850.29,1414.80,1091.64,1060.13,0.00,0.00,1156.09,1282.00,0.00,1103.51,0.00,1430.68,1367.73,1268.51,1328.16,1443.09,1353.25,1332.77,1361.66,1273.94,1068.47,1507.38,1113.50,1109.00,1125.41,1243.64,1451.93,1322.33,0.00,0.00,1387.19,0.00,0.00,0.00,0.00,0.00,0.00,1061.02,0.00,1618.66
1934,516.51,931.21149,273.899,,,,ION=[M+H]+,,,2240.72,689.92,827.95,330.48,1024.48,0.00,0.00,2240.72,0.00,0.00,1518.87,1147.81,1842.76,1437.97,0.00,1691.54,0.00,0.00,0.00,0.00,1491.39,0.00,0.00,1187.92,1392.28,0.00,0.00,0.00,1396.86,0.00,0.00,0.00,0.00,0.00,0.00,1491.16,0.00,1488.24,0.00,0.00,0.00,0.00,0.00,1207.68,0.00,1709.74,1140.24,1229.50,1258.87,0.00,1371.78,1245.71,1423.98,1494.16,1490.29,0.00,1814.90,1706.53,1569.61,1246.20,1749.57,0.00,0.00,1725.37,0.00,1478.68,0.00,1279.36,1369.49,0.00,1520.00,1441.99,1413.24,0.00,1507.40,0.00,0.00,0.00
1935,516.70,534.38560,234.557,,,,ION=[M+H]+,,,1745.32,248.13,0.00,704.22,957.78,0.00,0.00,0.00,786.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1152.44,0.00,0.00,808.45,878.64,1309.95,1348.32,0.00,477.62,0.00,875.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1092.59,1683.86,881.02,0.00,1353.62,0.00,1421.47,753.79,0.00,0.00,820.14,613.02,993.05,0.00,738.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1490.19,1371.01,1660.57,774.91,929.87,0.00,1697.69,1745.32,0.00,780.48,686.47,0.00,0.00
1936,516.78,382.30559,204.36684,,,,ION=[M+H]+,,,7777.89,5172.72,3864.73,3602.02,3730.43,5755.24,5064.83,4852.86,4554.60,4644.36,4691.67,5870.09,4404.49,4318.89,4013.40,5859.91,5287.98,3272.68,5476.21,4192.47,6555.21,6156.74,4252.90,3753.80,4052.23,4110.32,4546.32,7777.89,7155.10,6292.14,7335.08,5457.08,4826.33,4485.46,0.00,4319.59,3247.24,2630.13,3842.84,3860.16,4540.84,2446.47,2502.30,2819.13,4066.88,5982.48,2513.73,0.00,2908.03,5310.48,4635.99,4952.89,4563.44,6214.75,5181.66,6311.40,4700.00,3959.97,5682.92,5796.73,3934.07,3628.26,3532.97,3104.40,5396.66,3070.27,0.00,4219.26,6963.83,6194.92,5244.95,0.00,3705.35,4469.44,5097.98,5046.91,4813.12,5328.04
1937,516.79,781.20317,256.85324,,,,ION=[M+H]+,,,1257.50,731.46,594.11,417.09,196.73,825.34,842.24,1124.78,0.00,777.22,689.31,886.73,626.18,0.00,576.01,0.00,818.96,0.00,0.00,0.00,0.00,720.67,0.00,0.00,0.00,816.40,688.90,683.81,726.50,684.44,753.42,914.23,0.00,0.00,1080.71,1057.27,1069.89,1072.59,0.00,814.17,825.43,0.00,644.19,0.00,905.06,993.37,646.67,0.00,0.00,815.00,903.16,1003.83,849.90,789.99,845.98,750.47,733.69,1257.50,860.88,663.18,783.13,721.13,729.92,736.26,1075.27,0.00,827.58,813.62,899.02,0.00,0.00,0.00,0.00,715.11,879.72,857.43,782.66,0.00
1938,516.92,847.26313,271.3385,,,,ION=[M+H]+,,,1990.22,722.81,862.20,532.48,877.74,0.00,1046.39,1141.38,0.00,1018.09,1588.70,0.00,955.95,988.32,836.17,0.00,1016.75,0.00,0.00,940.58,1056.34,969.01,1089.15,0.00,0.00,1411.06,0.00,1115.35,1110.03,947.62,854.98,983.49,1073.56,1048.73,0.00,1286.29,1990.22,0.00,1173.70,1329.64,1636.57,1039.78,0.00,0.00,1176.56,1030.59,964.00,1117.86,1039.68,0.00,940.02,1105.93,0.00,0.00,0.00,1378.48,1081.64,954.72,1032.79,1220.78,968.23,1167.37,936.76,0.00,999.75,0.00,0.00,756.37,1176.72,1441.72,1942.90,0.00,937.97,0.00,0.00,994.15,0.00,0.00
1939,516.97,398.30066,203.05023,,,,ION=[M+H]+,,,38970.36,20131.29,23957.04,13578.29,8358.38,28938.14,0.00,28135.49,25498.10,0.00,30499.75,32306.47,34521.01,32462.01,34717.28,25795.58,26160.27,22722.08,26648.63,23990.31,32584.79,0.00,24760.46,23719.23,0.00,0.00,26978.23,27771.87,32628.02,31860.79,38970.36,32081.93,0.00,0.00,27058.89,23624.81,27573.99,31457.16,32679.12,36328.43,27956.83,0.00,0.00,0.00,25789.93,28062.25,0.00,0.00,0.00,25141.74,25839.87,0.00,28780.49,27026.94,37728.17,36357.16,0.00,0.00,0.00,33854.82,0.00,0.00,31949.91,0.00,35461.37,0.00,0.00,0.00,31605.54,0.00,0.00,23758.61,0.00,26461.34,0.00,0.00,27334.14,0.00
1940,517.22,908.23689,274.42026,,,,ION=[M+H]+,,,4878.99,3062.79,4050.25,2877.97,2642.15,4270.49,3908.50,4097.39,3658.24,3726.95,4104.60,3627.62,3574.32,3751.52,3871.61,3674.80,3307.03,2773.64,2902.94,0.00,3536.86,3610.93,3646.34,3975.66,0.00,3711.81,3790.72,0.00,0.00,4013.87,4148.78,3508.72,3343.78,3632.24,3765.39,4070.14,4160.57,4349.04,4103.80,4201.48,3788.49,3733.79,3285.48,3749.09,3887.99,4553.79,3568.66,0.00,3641.94,0.00,3769.43,4206.81,0.00,4370.25,4072.20,0.00,4256.42,0.00,4878.99,3799.27,4238.92,4169.92,4191.48,4315.50,4512.96,0.00,3660.39,2821.80,0.00,4345.71,0.00,0.00,4362.79,4253.36,0.00,3608.15,3732.99,3571.28
1941,517.25,677.47691,261.63718,,,,ION=[M+H]+,,,2834.14,1216.86,1503.44,795.22,344.90,0.00,2310.75,1564.01,1763.71,0.00,1529.13,2310.90,1525.69,1564.51,1460.71,0.00,1442.58,1542.38,1793.50,1402.03,1784.68,1483.01,0.00,0.00,1130.78,1327.77,1854.33,2141.49,2189.46,2171.08,0.00,2387.70,0.00,0.00,1342.54,1834.06,1854.04,1638.27,2834.14,1766.80,0.00,1540.47,0.00,0.00,1779.36,0.00,0.00,0.00,0.00,0.00,0.00,1804.13,0.00,1804.79,1748.21,1974.61,1821.49,0.00,2166.97,1587.00,1909.32,1889.05,1598.80,0.00,0.00,0.00,0.00,1821.69,0.00,0.00,1525.04,0.00,0.00,0.00,1934.14,1891.67,0.00,0.00
1942,517.26,442.32688,210.01425,,,,ION=[M+H]+,,,41880.36,24790.09,26586.37,10295.82,12908.03,30644.95,30054.20,30941.55,31781.14,39672.93,32097.72,38883.14,41880.36,37321.00,35373.69,33726.32,34316.37,0.00,28060.94,27651.57,29568.94,34463.10,27316.28,0.00,29504.88,35144.95,28142.06,37228.76,36034.17,0.00,36040.16,33366.36,0.00,30412.55,28190.58,34436.15,33470.72,36687.09,28261.40,0.00,33520.96,0.00,0.00,0.00,30814.21,32801.96,0.00,0.00,0.00,34144.04,30569.62,31007.33,31694.71,29954.10,31828.20,32858.57,0.00,0.00,37266.38,32566.42,0.00,38055.94,34259.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30810.19,0.00,0.00,31889.40,0.00,0.00,0.00,0.00
