"FEATURE_ID","RT","PEPMASS","CCS","SIGMA_SCORE","NAME_METABOSCAPE","MOLECULAR_FORMULA","ADDUCT","KEGG","CAS","MaxIntensity","Condition_QC_MeanIntensity","Condition_BLANK_MeanIntensity","Condition_Control_MeanIntensity","Condition_Treatment_MeanIntensity","QC_1_07-Aug-24_10149","QC_1_07-Aug-24_10161","QC_1_07-Aug-24_10173","QC_1_07-Aug-24_10185","QC_1_07-Aug-24_10192","QC_1_08-Aug-24_10204","QC_1_08-Aug-24_10216","B9_PBS_1_08-Aug-24_10218","B9_PBS_2_08-Aug-24_10219","B9_PBS_3_08-Aug-24_10220","B9_PBS_4_08-Aug-24_10221","B9_DMSO_1_08-Aug-24_10223","B9_DMSO_2_08-Aug-24_10224","B9_DMSO_3_08-Aug-24_10225","B9_DMSO_4_08-Aug-24_10226","QC_1_08-Aug-24_10228","B9_Mena_1_08-Aug-24_10230","B9_Mena_2_08-Aug-24_10231","B9_Mena_3_08-Aug-24_10232","B9_Mena_4_08-Aug-24_10233","QC_1_08-Aug-24_10240","QC_1_08-Aug-24_10252","QC_1_08-Aug-24_10266","QC_1_08-Aug-24_10278","QC_1_09-Aug-24_10290","QC_1_09-Aug-24_10302","QC_1_09-Aug-24_10314","QC_1_09-Aug-24_10328","QC_1_09-Aug-24_10335","QC_1_09-Aug-24_10347","QC_1_09-Aug-24_10359","B9_PBS_1_09-Aug-24_10361","B9_PBS_2_09-Aug-24_10362","B9_PBS_3_09-Aug-24_10363","B9_PBS_4_09-Aug-24_10364","B9_DMSO_1_10-Aug-24_10366","B9_DMSO_2_10-Aug-24_10367","B9_DMSO_3_10-Aug-24_10368","B9_DMSO_4_10-Aug-24_10369","QC_1_10-Aug-24_10371","B9_Mena_1_10-Aug-24_10373","B9_Mena_2_10-Aug-24_10374","B9_Mena_3_10-Aug-24_10375","B9_Mena_4_10-Aug-24_10376","QC_1_10-Aug-24_10383","QC_1_10-Aug-24_10395","QC_1_10-Aug-24_10407","QC_1_10-Aug-24_10419","QC_1_10-Aug-24_10431","QC_1_10-Aug-24_10443","QC_1_10-Aug-24_10455","QC_1_11-Aug-24_10467","QC_1_11-Aug-24_10474","QC_1_11-Aug-24_10486","QC_1_11-Aug-24_10498","B9_PBS_1_11-Aug-24_10500","B9_PBS_2_11-Aug-24_10501","B9_PBS_3_11-Aug-24_10502","B9_PBS_4_11-Aug-24_10503","B9_DMSO_1_11-Aug-24_10505","B9_DMSO_2_11-Aug-24_10506","B9_DMSO_3_11-Aug-24_10507","B9_DMSO_4_11-Aug-24_10508","QC_1_11-Aug-24_10510","B9_Mena_1_11-Aug-24_10512","B9_Mena_2_11-Aug-24_10513","B9_Mena_3_11-Aug-24_10514","B9_Mena_4_11-Aug-24_10515","QC_1_12-Aug-24_10526","QC_1_12-Aug-24_10538","QC_1_12-Aug-24_10550","QC_1_12-Aug-24_10562","QC_1_13-Aug-24_10574"
1077,175.73,274.13491,162.3809,,,,ION=[M+H]+,,,15207.18,13067.55,0.00,0.00,0.00,10481.52,11507.31,11039.38,13289.20,15207.18,14402.09,13321.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13994.91,0.00,0.00,0.00,0.00,12959.12,12861.86,13541.86,14107.53,14322.33,13750.73,14110.09,11536.77,12237.58,12805.15,12727.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12891.42,0.00,0.00,0.00,0.00,13028.71,13663.16,14990.59,13655.71,14172.94,14138.11,14828.06,11827.32,11250.35,11540.55,11285.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13966.04,0.00,0.00,0.00,0.00,11619.10,13027.25,13034.03,13139.16,13238.07
1078,175.83,744.41304,306.64935,,,,ION=[M+H+H]2+,,,43930.02,33736.57,0.00,27918.41,13669.82,30521.96,31421.13,32631.62,33198.52,34864.07,33937.04,36387.16,0.00,0.00,0.00,0.00,23318.99,29330.50,30795.00,43930.02,38604.67,18367.98,19960.03,14339.44,17194.67,33836.35,34475.08,31490.08,35811.46,36487.30,32608.63,32723.52,27240.53,38200.20,33083.86,30854.03,0.00,0.00,0.00,0.00,16968.15,26507.07,25252.27,30105.25,32946.29,10171.45,11209.82,9504.21,11467.10,35878.34,39655.77,29587.10,30684.19,36922.59,36607.95,37305.43,34374.27,33537.53,29130.83,34852.97,0.00,0.00,0.00,0.00,18541.70,27975.89,24211.71,38084.41,30325.43,11631.99,14030.45,12369.21,13791.46,30046.43,35531.54,33843.16,34777.38,33868.75
1079,176.91,244.17857,164.75185,8.946,"Ile Leu","C12H24N2O3",ION=[M+H]+,,,8594.53,5916.75,0.00,4322.48,6849.37,4330.66,4827.43,5630.30,5558.28,6479.59,6143.26,5676.14,0.00,0.00,0.00,0.00,5457.86,5688.86,5481.54,5105.89,5445.05,7248.19,6855.15,6922.46,8594.53,5625.71,5258.91,4101.58,7473.51,6358.14,5976.15,7061.36,0.00,5533.34,6021.30,6702.47,0.00,0.00,0.00,0.00,5599.64,5259.97,4686.39,4802.19,6110.16,7090.58,6662.46,6681.10,6194.25,6513.98,6242.68,7835.05,6993.28,6634.93,7144.05,6719.14,6857.54,6002.63,6138.11,6673.41,0.00,0.00,0.00,0.00,4266.58,5520.87,0.00,0.00,5887.28,6548.85,5572.78,6521.11,7301.03,5208.31,5781.94,7255.04,5956.33,4762.57
1080,180.97,757.56458,187.18956,,,,ION=[M+H]+,,,22695.13,2906.36,0.00,11554.72,5698.45,2127.38,2595.44,2937.28,3521.24,2338.66,3178.41,2625.49,0.00,0.00,0.00,0.00,6772.75,3589.43,18335.71,22695.13,3009.11,2340.19,2285.95,9606.40,10758.04,3357.15,2002.37,3754.24,4681.62,3009.17,2987.98,3478.60,2467.08,2426.33,3007.19,0.00,0.00,0.00,0.00,0.00,8039.48,3102.24,11789.28,18388.64,3580.82,2052.26,2391.80,9038.49,7375.08,2968.25,2532.60,2884.16,3272.60,4185.83,3232.11,3562.32,3280.81,3077.48,2246.40,3330.08,0.00,0.00,0.00,0.00,6312.00,4045.33,16621.89,18964.76,2727.67,2017.13,1755.83,9012.62,9747.54,2608.08,3066.19,2696.26,2626.98,2152.07
1081,181.33,758.36646,200.27426,,,,ION=[M+H]+,,,20599.35,2562.20,0.00,11596.08,5114.55,2548.28,2542.90,2242.74,2965.97,2474.56,2481.16,2349.66,0.00,0.00,0.00,0.00,8131.54,3519.23,18836.03,20599.35,2601.69,1398.80,2022.95,9369.25,13696.80,2013.18,2082.43,3680.43,2860.03,3114.17,2785.53,3142.92,1659.03,2792.88,2381.36,1767.00,0.00,0.00,0.00,0.00,6719.83,3806.68,14165.86,18218.99,2699.62,696.98,1352.21,7149.54,6812.15,2174.98,3621.80,2228.20,2982.88,2457.94,2746.55,2180.36,2596.43,2987.96,2725.77,2687.54,0.00,0.00,0.00,0.00,7129.08,3633.68,15317.16,19075.51,1898.91,1111.79,0.00,8253.10,9511.04,1497.71,2874.58,1954.48,3198.57,2801.05
1082,180.92,757.96554,200.0727,,,,ION=[M+H]+,,,47643.21,5569.77,0.00,26779.75,11099.49,4668.09,5845.24,5653.62,5735.08,4232.69,6100.61,5276.96,0.00,0.00,0.00,0.00,19000.08,9059.64,42220.42,47643.21,4613.57,3086.22,4976.62,17586.51,26434.69,5821.02,5174.66,6212.04,5728.50,5323.98,7476.37,5471.46,5385.46,6586.81,5197.37,4869.30,0.00,0.00,0.00,0.00,20447.34,7726.96,30225.81,45796.14,5314.70,2008.70,3746.72,14974.67,13141.78,5993.48,5376.02,6233.45,6549.48,5669.78,5554.88,5711.94,5783.38,5678.16,4958.11,5499.70,0.00,0.00,0.00,0.00,17080.59,7703.17,33519.95,40933.67,5778.70,4008.87,4477.20,18840.83,19911.09,4822.26,5191.35,5313.85,5386.71,5892.88
1083,181.02,947.45576,216.68248,,,,ION=[M+H]+,,,16919.47,2404.97,0.00,9000.83,4014.04,2587.34,2078.16,2358.34,2363.74,1717.22,3337.08,3138.40,0.00,0.00,0.00,0.00,5744.18,3499.10,10495.53,16919.47,2375.52,1750.44,2369.08,6980.33,9828.86,2271.65,1770.27,2299.03,2509.03,2759.01,2568.77,2288.91,1766.19,2245.31,2186.33,2662.58,0.00,0.00,0.00,0.00,6084.96,3424.21,10889.47,15098.44,2608.16,0.00,0.00,5402.63,5391.89,2399.33,2563.40,2177.43,2666.84,3112.40,2834.44,2236.50,2138.55,2032.55,2451.10,2649.33,0.00,0.00,0.00,0.00,5976.78,3429.45,10227.54,16220.86,2280.56,0.00,2783.49,4827.67,8834.11,1729.35,2561.05,2653.88,2072.63,2533.59
1084,181.05,757.76532,200.27708,,,,ION=[M+H]+,,,51242.59,4957.03,0.00,25278.37,10561.19,4258.31,3740.39,5248.95,4954.26,5656.65,5425.96,4964.15,0.00,0.00,0.00,0.00,18703.68,7694.42,37855.18,51242.59,4314.23,3157.13,3541.18,17758.56,29527.28,5018.34,3806.77,5318.58,6255.86,6225.04,5772.90,4696.74,2942.38,4856.42,4262.10,5007.25,0.00,0.00,0.00,0.00,15108.74,6944.67,30981.78,37696.16,5767.46,2228.95,3786.00,14193.79,13760.97,5031.53,5029.10,4321.01,5393.74,6898.45,4089.68,5824.59,5320.87,4187.43,4530.43,5156.94,0.00,0.00,0.00,0.00,17014.59,7390.27,32149.89,40558.49,5107.30,3334.81,2879.54,15795.37,16770.75,4128.74,4197.84,5049.54,4841.62,5808.59
1085,181.12,758.16564,187.09514,,,,ION=[M+H]+,,,42809.21,4046.91,0.00,19636.33,9095.47,3796.05,3623.03,3790.37,4368.35,3918.37,4083.98,4195.08,0.00,0.00,0.00,0.00,12409.46,5818.90,28016.11,42809.21,4063.70,3662.65,3621.38,15417.09,20463.98,4758.53,3339.90,4105.56,4169.54,3436.16,4248.55,4652.97,4093.16,3420.39,4164.52,3839.29,0.00,0.00,0.00,0.00,11945.16,5240.28,25527.31,31263.83,3397.60,2009.01,3321.32,11857.69,11712.32,4314.97,4628.86,4834.40,4349.85,4590.38,4665.96,3720.09,4327.90,3490.29,3417.32,3727.49,0.00,0.00,0.00,0.00,12494.23,6370.89,21351.69,32388.93,3996.92,2689.80,4837.98,13687.01,15865.46,3122.31,3643.25,4663.48,5119.85,3657.34
1086,180.82,757.96517,187.18456,,,,ION=[M+H]+,,,48805.62,5344.90,0.00,26046.07,11225.88,5162.63,5237.40,5955.17,5354.18,5639.75,5632.27,4911.37,0.00,0.00,0.00,0.00,15629.55,8945.75,41738.70,48805.62,4843.47,4549.90,5327.90,18709.60,26266.48,5349.05,4982.05,4499.64,6993.51,6142.14,6062.90,5882.22,4619.50,4657.59,5228.16,5763.11,0.00,0.00,0.00,0.00,17454.43,6230.12,34047.58,44261.21,5584.00,2708.78,2850.41,15198.76,15342.48,5636.40,5810.56,5387.83,5716.33,1350.71,5471.62,6793.55,4962.49,4990.92,4935.19,5938.96,0.00,0.00,0.00,0.00,16050.86,8196.54,31951.79,39240.64,5695.28,3397.48,4901.13,16952.37,18505.20,4481.72,5855.42,4897.93,4851.85,6484.27
1087,180.90,757.56482,200.17981,,,,ION=[M+H]+,,,26782.56,3034.31,0.00,13839.60,5494.14,3087.58,2939.53,3221.21,3579.16,3118.08,2705.74,2937.73,0.00,0.00,0.00,0.00,8433.03,3987.92,19523.37,26782.56,1989.28,2389.35,2676.69,8293.08,13743.38,3328.15,2689.43,3495.38,4071.90,3830.89,2707.87,3074.68,3138.07,2316.55,3334.07,3355.17,0.00,0.00,0.00,0.00,11172.58,5617.41,15776.36,21356.01,2829.68,1690.77,2485.69,6361.36,8308.74,2115.16,4021.62,0.00,3537.93,3801.79,3970.14,2722.20,3691.12,2938.83,2358.23,2740.61,0.00,0.00,0.00,0.00,8891.16,6416.26,17583.50,20535.05,3587.69,2080.72,0.00,7814.67,10085.28,2757.54,3471.75,3126.06,2730.86,2947.85
1088,181.02,758.16606,200.28683,,,,ION=[M+H]+,,,40939.79,4041.16,0.00,19672.18,8404.35,3679.80,3293.37,3310.23,4661.78,4586.33,4175.03,4835.79,0.00,0.00,0.00,0.00,12667.75,6923.22,28148.02,40939.79,3163.90,2391.49,3927.27,14899.43,18988.40,3578.57,4565.59,5186.01,4411.57,4963.91,3984.58,3689.95,1979.53,4265.04,4302.62,3992.77,0.00,0.00,0.00,0.00,12970.42,5552.20,25398.41,30405.01,3686.29,2103.27,2184.64,8776.26,13484.71,5002.71,4272.68,4389.39,4200.59,4706.97,4077.52,2660.71,3881.48,3958.47,2774.00,4834.06,0.00,0.00,0.00,0.00,13069.03,6570.56,21567.73,31854.00,5309.10,3278.73,4024.48,11726.65,15066.93,2751.06,3323.94,3687.24,4411.18,4969.09
1089,181.31,757.76498,187.4025,,,,ION=[M+H]+,,,46165.00,5258.21,0.00,24003.90,11033.37,3708.37,4070.87,5467.28,6237.73,6015.78,5412.57,4534.10,0.00,0.00,0.00,0.00,14604.76,7595.82,35414.98,46165.00,4645.72,5077.76,5676.96,17314.13,23802.13,5529.15,5456.90,6105.29,6777.40,6569.42,4970.84,5558.72,5328.91,5602.68,5317.36,4720.51,0.00,0.00,0.00,0.00,15171.78,7741.90,31651.43,40201.88,6471.29,5698.61,3127.47,14464.17,14807.23,6334.91,5657.53,6579.10,6415.95,6214.68,5202.83,6158.19,5739.20,5331.38,5139.01,5140.31,0.00,0.00,0.00,0.00,16289.35,7249.47,29496.66,36463.71,5843.98,2974.29,5292.85,17249.31,16915.51,3367.57,4590.18,4130.49,4207.57,0.00
1090,180.14,616.35446,239.74013,,,,ION=[M+H]+,,,50463.14,35488.68,0.00,34000.14,12418.13,35120.75,30851.45,33359.26,33789.38,38548.94,37848.99,39646.63,0.00,0.00,0.00,0.00,26680.69,30145.19,36775.74,50463.14,35439.90,11738.51,17399.80,16216.65,15942.83,31340.44,35174.81,33211.92,34624.26,37289.56,34419.77,37005.00,33223.64,40369.05,33770.03,38266.82,0.00,0.00,0.00,0.00,21782.33,31498.92,31986.22,48646.14,32658.46,6808.87,10036.78,10349.21,9704.98,38172.81,35518.16,35802.95,34854.02,38504.83,34426.87,37895.98,33788.09,39357.57,33438.95,36631.20,0.00,0.00,0.00,0.00,20468.76,30486.25,29589.92,49478.39,36421.46,9505.59,11237.59,13781.63,16295.09,30540.65,37953.03,33910.95,33633.97,36270.41
1091,180.12,487.31195,289.64618,,,,ION=[M+H+H]2+,,,7508.71,5799.45,0.00,3729.66,0.00,4414.17,4470.60,4587.47,5349.99,4743.34,5871.96,6472.44,0.00,0.00,0.00,0.00,3553.05,0.00,0.00,0.00,5048.13,0.00,0.00,0.00,0.00,5186.55,5773.69,5101.81,6531.79,6015.57,6270.38,5098.44,5338.66,7085.71,5707.43,6138.70,0.00,0.00,0.00,0.00,3977.29,5983.97,4126.15,7335.85,5923.19,0.00,0.00,0.00,0.00,6882.50,5381.70,5572.90,5729.79,6457.89,6464.84,6854.89,5798.34,7508.71,4826.93,7103.13,0.00,0.00,0.00,0.00,3133.85,4932.96,5815.88,5896.93,7368.63,0.00,0.00,0.00,0.00,5950.50,5047.99,4989.93,6747.14,4764.01
1092,180.98,335.08378,176.66231,,,,ION=[M+H]+,,,22113.15,0.00,0.00,0.00,16727.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14875.59,21603.36,22113.15,16123.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12951.47,18615.24,19603.35,15908.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11685.96,16634.32,17142.29,13473.78,0.00,0.00,0.00,0.00,0.00
1093,181.35,758.36584,187.30121,,,,ION=[M+H]+,,,22528.35,3063.13,0.00,12679.29,5499.01,2127.28,2830.27,2781.37,3332.16,2392.68,2696.72,3196.17,0.00,0.00,0.00,0.00,7034.65,4183.30,17316.21,21387.93,2514.10,1950.41,3075.25,7574.33,12330.76,2656.19,3263.92,2737.26,3846.67,3228.63,2662.27,2839.63,3245.37,2236.64,3162.10,3819.58,0.00,0.00,0.00,0.00,8744.79,3970.35,19545.36,22528.35,3361.66,1394.72,2320.47,7793.91,8446.42,3470.69,4043.37,3376.86,3369.81,3088.17,3537.35,4542.34,3300.10,3069.84,3310.11,3411.03,0.00,0.00,0.00,0.00,8765.31,3952.56,14948.79,19773.82,2418.21,1712.24,2197.84,8156.24,9035.55,3188.95,2791.79,2691.97,2401.00,2393.72
1094,182.42,332.11933,175.3335,,,,ION=[M+H]+,,,14078.36,5410.33,9790.09,6174.65,7209.03,5226.93,4919.34,4540.80,6332.64,5774.49,5705.15,6963.34,8903.76,9745.75,11047.81,8066.61,5957.65,8814.43,5896.53,5448.87,5165.10,10259.91,10561.73,6893.04,5832.86,5455.56,4901.19,5891.67,0.00,5363.45,6026.84,5559.46,4763.75,5058.08,5177.02,5936.52,10020.84,9661.31,14078.36,7588.88,5704.81,7715.94,4762.27,5187.09,7422.82,6820.94,9518.84,6130.14,2511.44,6405.85,4942.99,5482.63,5707.54,5836.85,5339.90,6617.38,5431.45,5233.43,5555.67,5160.08,8262.63,10495.61,11851.05,7758.52,5913.68,8033.89,5101.54,5559.06,5511.21,7610.40,9574.15,6053.11,4741.81,5513.21,5938.37,5639.65,5191.88,4490.09
1095,183.04,317.07323,176.61748,,,,ION=[M+H]+,,,11347.83,0.00,0.00,0.00,9083.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7519.84,10013.27,11347.83,8339.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7419.54,10368.39,10777.02,8219.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6687.47,9437.22,10138.41,8729.00,0.00,0.00,0.00,0.00,0.00
1096,182.19,370.22097,173.03903,,,,ION=[M+H]+,,,3688.97,2068.97,917.18,1937.58,2491.16,2288.73,1900.18,2107.21,1919.68,2403.75,1772.92,2278.80,2171.86,1931.97,2374.55,2013.10,2280.45,2247.97,2186.25,2725.24,1923.18,2510.19,1651.33,2266.00,2450.82,2143.38,1840.03,2371.61,2413.20,2186.20,2562.24,2093.00,2332.44,1958.14,0.00,1965.60,0.00,0.00,0.00,0.00,2155.93,2286.91,0.00,2504.91,2824.66,2138.60,2559.31,2807.93,2073.70,2001.07,1748.77,2181.57,2062.65,2494.57,2030.55,2289.35,1879.37,2002.23,1945.44,1885.54,0.00,0.00,0.00,2514.74,1751.27,2216.10,2895.99,0.00,2495.24,3688.97,2261.09,3025.75,2460.21,1998.95,1742.70,2788.35,1308.72,2412.03
1097,182.97,487.16023,281.21835,,,,ION=[M+H+H]2+,,,34504.99,4721.64,24423.39,6179.64,8030.34,4482.74,4066.03,5797.44,5678.23,4530.07,5268.68,4499.73,24387.64,24476.14,20979.04,34504.99,4640.51,5633.88,9030.36,6916.57,5366.59,11113.93,9335.12,8776.67,9725.23,0.00,5804.30,5523.90,3968.18,0.00,3685.92,6298.17,4167.02,5284.82,3953.14,5828.07,26572.87,27361.03,18057.39,26342.12,5003.79,5746.54,7612.11,5513.09,5931.39,8457.60,4623.89,9973.61,4859.59,4998.48,4874.75,5413.17,5313.92,4992.63,4304.51,5769.39,4790.76,5621.64,3197.80,4468.29,21807.64,25113.87,19769.82,23708.13,6799.16,5532.95,7240.93,4485.81,6665.48,7333.16,6647.15,8196.98,7321.20,4736.33,5526.04,4678.71,5165.27,4049.00
1098,183.55,244.17854,166.38458,9.469,"Leu Ile","C12H24N2O3",ION=[M+H]+,,,13412.12,9534.46,0.00,4730.82,9306.98,6887.74,8397.03,8038.08,9752.46,9898.09,9127.78,7173.46,0.00,0.00,0.00,0.00,3734.97,5850.89,4342.35,4583.87,9217.86,8018.40,10999.54,7225.56,9058.68,8888.49,9041.00,9042.24,10093.45,10258.75,10057.37,10799.75,6844.92,8084.54,8602.23,8991.25,0.00,0.00,0.00,0.00,5018.24,5120.11,4014.22,5519.50,13412.12,7853.08,9853.91,11099.89,8958.85,10676.17,12280.80,12489.57,9887.98,11280.80,10743.23,9373.92,11064.94,10904.38,10076.57,7837.83,0.00,0.00,0.00,0.00,0.00,9015.29,4209.46,5360.94,10251.13,8948.78,10727.09,9104.00,9835.95,7930.70,7635.40,9180.49,8329.83,10222.72
1099,184.16,365.09509,180.5984,,,,ION=[M+H]+,,,9304.11,0.00,0.00,0.00,3575.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3262.59,6805.04,9304.11,1756.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2064.09,2447.36,3477.91,1643.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5141.08,2292.99,3306.74,1403.42,0.00,0.00,0.00,0.00,0.00
1100,184.30,473.23965,205.1649,,,,ION=[M+H]+,,,2797.65,218.02,0.00,1593.60,1173.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,819.17,2550.31,0.00,0.00,0.00,1538.90,0.00,1657.73,0.00,0.00,0.00,0.00,0.00,0.00,919.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1650.24,1454.11,2797.65,2167.97,1156.42,1500.58,1098.50,1978.73,1793.22,0.00,0.00,0.00,1049.88,0.00,1281.54,0.00,805.81,1021.05,1099.75,732.93,0.00,0.00,0.00,0.00,1241.37,1319.56,2441.80,2681.03,0.00,985.09,939.81,1330.02,1261.14,0.00,0.00,0.00,0.00,0.00
1101,184.35,487.15957,216.20424,,,,ION=[M+H]+,,,4255.33,0.00,2805.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2886.78,2511.30,2505.60,3248.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3990.61,3867.84,0.00,3633.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4255.33,3425.62,0.00,3338.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1102,185.42,392.08352,182.70224,,,,ION=[M+H]+,,,2850.29,0.00,0.00,0.00,2098.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1760.04,1169.92,1908.63,1919.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1879.26,2008.02,2850.29,2261.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2305.17,2149.05,2307.33,2664.58,0.00,0.00,0.00,0.00,0.00
1103,185.94,186.01514,133.44437,,,,ION=[M+H]+,,,1086770.13,525784.85,798951.01,579685.42,701491.43,511894.93,671675.06,363518.13,567720.11,533946.76,372211.92,641733.91,856557.51,962759.22,1086770.13,968504.27,718339.03,590838.45,606434.04,564629.59,479863.21,674924.77,987252.84,676704.06,646024.36,492975.29,532878.65,656436.37,573894.77,426214.37,648603.76,420318.42,520222.69,618764.29,468440.99,586858.30,837255.90,699330.81,593847.35,674471.25,518032.64,472616.16,672448.13,630806.16,445258.21,668495.83,598561.18,809784.51,747126.79,544744.56,489145.90,484445.51,506030.55,598334.84,449778.52,629649.51,557414.99,524157.50,504171.92,588388.30,787276.06,775205.73,844432.01,501001.88,466088.95,642921.03,591795.05,481275.77,332414.94,486471.94,641143.82,676306.17,805100.91,398266.57,684203.67,580872.54,547500.01,501089.49
1104,186.73,203.04198,156.93764,0.151,"4-(2-Aminoethyl)benzenesulfonyl fluoride hydrochloride","C8H10FNO2S",ION=[M+H]+,,,8433054.81,3716152.61,6712650.51,3733583.74,5652599.74,3379298.77,3640861.17,3839521.86,3222601.16,3449291.04,3875142.72,4202905.21,8412242.58,7063254.13,8433054.81,6089600.55,3770461.80,3459107.75,5365741.09,3837298.50,3776985.68,5773929.82,6315073.66,6937160.67,7572119.86,4303815.19,3820187.62,3899986.53,3671381.41,3999234.08,3611541.46,3646064.93,3463368.79,3029678.51,3511680.82,3597506.50,7147588.61,5941937.23,7545081.41,6068973.72,3050553.98,3853183.99,4327587.08,3708411.56,3979253.99,4570324.94,5552221.98,5404117.21,5664822.71,4607278.56,4143961.67,3644024.84,3728561.60,3991893.83,3328141.42,4084834.71,3552065.98,3678896.21,3207869.43,3436258.56,6757516.31,5501486.15,6745804.37,4845266.30,2767885.74,3721212.51,3839702.41,3101858.51,3554061.62,4318919.85,4699804.08,5171014.72,5851687.44,3466198.92,3912642.66,3697976.15,3835302.46,3707370.56
1105,186.22,203.04152,186.93196,,,,ION=[M+H]+,,,43010.05,17390.05,23240.75,15388.24,22640.07,16953.87,10568.80,12542.94,17137.57,19847.92,18445.42,18513.67,22042.24,19258.85,34763.01,19233.63,21735.39,17624.72,0.00,15724.29,18490.57,18256.47,16272.97,20652.13,43010.05,17210.43,17049.50,21576.61,23663.61,14709.49,14414.61,15230.92,22173.68,18894.22,18286.86,17550.61,27130.65,26435.06,27556.91,22426.21,15799.94,13513.90,14511.87,12229.60,14519.65,20277.65,26606.14,16555.10,14331.02,19513.27,20147.68,16448.56,15857.95,15658.10,18434.07,16427.77,15525.25,18219.98,17081.60,18705.82,0.00,30264.02,26568.19,23210.20,17618.65,17841.45,23271.27,14787.76,18866.58,25613.35,25765.55,23070.90,21269.46,14519.61,18753.06,17370.02,16464.00,17657.55
1106,186.69,186.01503,157.79802,,,,ION=[M+H]+,,,1558300.47,717733.82,1273858.24,693419.92,1054527.91,678914.57,724721.05,617795.22,755795.26,610439.04,834208.48,758960.44,1558300.47,1241111.38,1549882.50,1339425.81,672398.25,697352.61,922037.04,696498.19,744368.27,1020295.10,1190357.17,1114839.08,1377662.10,691461.80,761691.96,699802.62,771695.37,792530.94,675042.57,625117.34,691934.46,693830.17,726822.98,737249.64,1449797.63,1186492.13,1357530.80,1143863.18,492260.63,729984.93,860299.26,677930.84,799847.16,967608.65,954327.87,1060467.32,997873.07,776793.64,752935.55,837651.19,664232.35,688796.74,690783.20,744215.04,692995.05,742098.40,585472.20,683924.45,1177383.06,1115393.36,1202449.75,964668.83,489169.87,652181.42,830000.30,600925.75,754551.35,890580.08,871376.91,1050713.26,1158234.29,639112.82,713597.54,678790.84,749862.96,768108.53
